Geneid	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138292.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180300.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180298.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180295.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138286.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138289.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180296.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180294.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180294.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180297.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138294.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138295.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180299.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138288.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138295.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180293.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180298.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180297.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138291.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138291.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138293.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138286.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138293.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138288.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138287.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138294.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180300.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180293.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180299.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138289.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138287.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138290.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138290.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180296.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180295.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138292.unmappedAligned.sortedByCoord.out.bam
ENSDARG00000112859	0	0	199	41	3	10	26	0	61	0	0	23	0	0	0	39	0	94	26	0	25	0	0	9	3	27	94	0	58	0	0	0	30	0	0	28
ENSDARG00000068085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035732	0	0	332	146	299	72	102	0	310	0	0	119	0	0	0	101	0	223	112	0	137	0	0	224	268	115	229	0	246	0	0	0	69	0	0	84
ENSDARG00000020252	0	0	419	263	1124	638	169	0	397	0	0	763	0	0	0	237	0	446	662	0	662	0	0	1059	1056	539	303	0	524	0	0	0	724	0	0	570
ENSDARG00000091961	0	0	3	1	0	2	0	0	4	0	0	2	0	0	0	2	0	1	1	0	2	0	0	0	0	2	1	0	1	0	0	0	0	0	0	1
ENSDARG00000108158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000059438	0	0	21	15	35	6	4	0	23	0	0	6	0	0	0	19	0	10	6	0	13	0	0	8	38	2	23	0	14	0	0	0	10	0	0	4
ENSDARG00000097213	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSDARG00000096874	0	0	1	3	7	3	0	0	1	0	0	0	0	0	0	1	0	2	5	0	3	0	0	5	8	2	1	0	0	0	0	0	5	0	0	3
ENSDARG00000020377	0	0	5504	3055	5432	4127	2431	0	5088	0	0	4184	0	0	0	2415	0	5225	4014	0	6451	0	0	4232	4504	5236	3453	0	6727	0	0	0	4486	0	0	6087
ENSDARG00000116825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSDARG00000009170	0	0	1149	579	869	654	546	0	1069	0	0	601	0	0	0	587	0	1342	774	0	893	0	0	787	829	811	728	0	1366	0	0	0	733	0	0	762
ENSDARG00000074602	0	0	21	7	0	4	2	0	8	0	0	2	0	0	0	1	0	2	1	0	9	0	0	0	1	4	6	0	2	0	0	0	3	0	0	8
ENSDARG00000075833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2
ENSDARG00000005800	0	0	2	0	42	0	0	0	0	0	0	9	0	0	0	2	0	1	3	0	1	0	0	21	49	3	2	0	1	0	0	0	7	0	0	0
ENSDARG00000015263	0	0	3	1	0	0	2	0	4	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1
ENSDARG00000059460	0	0	330	144	982	470	70	0	267	0	0	436	0	0	0	99	0	181	539	0	1026	0	0	890	837	930	257	0	155	0	0	0	474	0	0	957
ENSDARG00000115951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000051819	0	0	3	0	0	6	3	0	2	0	0	9	0	0	0	0	0	0	5	0	5	0	0	0	2	7	3	0	1	0	0	0	4	0	0	2
ENSDARG00000012887	0	0	547	303	1209	619	261	0	517	0	0	628	0	0	0	288	0	605	786	0	639	0	0	1136	1113	681	335	0	751	0	0	0	642	0	0	523
ENSDARG00000101214	0	0	40	18	43	21	11	0	35	0	0	36	0	0	0	9	0	1	18	0	22	0	0	18	23	21	18	0	11	0	0	0	14	0	0	28
ENSDARG00000088121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102417	0	0	255	150	419	347	218	0	225	0	0	339	0	0	0	89	0	344	359	0	336	0	0	394	383	302	147	0	583	0	0	0	347	0	0	331
ENSDARG00000102556	0	0	33	10	112	47	16	0	34	0	0	51	0	0	0	16	0	26	45	0	42	0	0	92	117	23	21	0	23	0	0	0	45	0	0	22
ENSDARG00000103799	0	0	4531	2864	2354	1697	3394	0	4568	0	0	1488	0	0	0	2025	0	6591	2004	0	1722	0	0	2143	2392	1659	3014	0	8694	0	0	0	1946	0	0	1564
ENSDARG00000105187	0	0	17	11	10	21	16	0	13	0	0	8	0	0	0	4	0	21	11	0	5	0	0	11	15	9	14	0	58	0	0	0	7	0	0	4
ENSDARG00000099380	0	0	4686	2626	832	1273	4098	0	4973	0	0	1372	0	0	0	2606	0	8879	1351	0	1528	0	0	735	804	1393	3255	0	9065	0	0	0	1388	0	0	1357
ENSDARG00000104104	0	0	28	13	0	16	13	0	34	0	0	16	0	0	0	18	0	30	16	0	14	0	0	0	0	14	24	0	35	0	0	0	26	0	0	20
ENSDARG00000100318	0	0	27	16	0	14	11	0	26	0	0	6	0	0	0	8	0	20	8	0	16	0	0	0	0	8	20	0	13	0	0	0	16	0	0	11
ENSDARG00000102909	0	0	21	11	0	8	8	0	17	0	0	14	0	0	0	12	0	31	9	0	14	0	0	0	0	9	20	0	24	0	0	0	17	0	0	20
ENSDARG00000102584	0	0	19	6	15	14	6	0	13	0	0	10	0	0	0	5	0	10	9	0	15	0	0	13	16	9	13	0	16	0	0	0	14	0	0	8
ENSDARG00000103756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101787	0	0	4	0	1690	214	2	0	1	0	0	276	0	0	0	0	0	2	224	0	151	0	0	1656	1592	153	0	0	5	0	0	0	196	0	0	114
ENSDARG00000099896	0	0	2	0	100	12	1	0	0	0	0	11	0	0	0	0	0	1	18	0	10	0	0	132	94	17	0	0	1	0	0	0	16	0	0	6
ENSDARG00000099774	0	1	382	218	313	251	182	1	380	0	0	276	5	0	0	175	1	460	277	0	243	0	0	299	285	226	231	0	527	0	0	0	258	1	0	209
ENSDARG00000102850	0	0	104	55	1	12	32	0	112	0	0	11	0	0	0	43	0	88	11	0	5	0	0	0	1	6	80	0	127	0	0	0	5	0	0	9
ENSDARG00000100013	0	0	968	456	1297	1387	314	0	869	0	0	1216	0	0	0	385	0	695	1628	0	1714	0	0	1221	1198	1611	580	0	895	0	0	0	1540	0	0	1600
ENSDARG00000101917	0	0	11	4	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	1	2	0	3	0	0	0	0	0	0	0
ENSDARG00000098937	0	0	9	5	0	0	0	0	7	0	0	0	0	0	0	6	0	4	3	0	1	0	0	5	2	1	9	0	6	0	0	0	0	0	0	1
ENSDARG00000117642	0	0	5	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	6	0	0	0	0	0	0	0
ENSDARG00000108250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000114658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103057	0	0	1026	413	13	20	98	0	865	0	0	21	0	0	0	407	0	501	14	0	7	0	0	18	9	5	789	0	287	0	0	0	16	0	0	3
ENSDARG00000104720	0	4	3	0	0	0	0	3	2	1	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000099909	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000101345	0	0	20	2	0	0	3	0	22	0	0	0	0	0	0	10	0	3	0	0	0	0	0	0	0	0	19	0	2	0	0	0	0	0	0	0
ENSDARG00000113074	0	0	12	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000097549	0	0	4	3	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106401	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117443	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	1
ENSDARG00000104742	0	0	181	132	16	38	122	0	153	0	0	20	0	0	0	124	0	186	35	0	31	0	0	9	13	23	126	0	204	0	0	0	33	0	1	27
ENSDARG00000110427	0	0	75	50	3	18	39	0	72	0	0	6	0	0	0	42	0	95	9	0	4	0	0	4	5	5	59	0	86	0	0	0	21	0	0	4
ENSDARG00000088595	0	0	2	1	3	4	1	0	5	0	0	3	0	0	0	0	0	1	1	0	2	0	0	5	3	1	2	0	11	0	0	0	4	0	0	1
ENSDARG00000103422	0	0	7200	3829	3476	2879	2178	0	6641	0	0	2675	0	0	0	3102	0	5471	3755	0	4116	0	0	3508	3210	4043	4796	0	5727	0	0	0	3223	0	0	3529
ENSDARG00000099654	0	0	11	12	669	135	13	0	16	0	0	254	0	0	0	8	0	10	155	0	189	0	0	561	570	169	3	0	24	0	0	0	138	0	0	135
ENSDARG00000090255	0	0	19	13	56	46	8	0	23	0	0	37	0	0	0	13	0	21	32	0	32	0	0	58	54	21	19	0	16	0	0	0	33	0	0	27
ENSDARG00000102394	0	0	940	496	1019	480	372	0	847	0	0	610	0	0	0	453	0	982	567	0	791	0	0	919	982	749	624	0	941	0	0	0	543	0	0	623
ENSDARG00000106989	0	0	226	121	58	32	74	0	215	0	0	24	0	0	0	112	0	146	37	0	31	0	0	66	39	24	145	0	170	0	0	0	31	0	0	28
ENSDARG00000086977	0	0	302	145	256	223	53	0	265	0	0	199	0	0	0	130	0	191	227	0	275	0	0	338	336	252	215	0	131	0	0	0	205	0	0	198
ENSDARG00000067918	0	0	262	165	407	145	137	0	236	0	0	189	0	0	0	108	0	267	156	0	83	0	0	320	352	97	156	0	325	0	0	0	145	0	0	82
ENSDARG00000035781	0	0	173	105	2008	390	71	0	174	0	0	428	0	0	0	85	0	162	456	0	314	0	0	1619	1682	299	117	0	178	0	0	0	398	0	0	232
ENSDARG00000052082	0	0	380	215	482	488	367	0	381	0	0	534	0	0	0	194	0	573	496	0	801	0	0	396	487	661	267	0	933	0	0	0	503	0	0	699
ENSDARG00000004874	0	0	52	23	56	162	20	0	30	0	0	189	0	0	0	17	0	54	172	0	174	0	0	57	50	173	15	0	89	0	0	0	156	0	0	195
ENSDARG00000110399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000020212	0	0	5	4	4	11	0	0	5	0	0	14	0	0	0	0	0	3	11	0	10	0	0	2	5	16	8	0	6	0	0	0	9	0	0	18
ENSDARG00000073741	0	0	147	80	105	103	58	0	139	0	0	128	0	0	0	89	0	137	125	0	89	0	0	72	64	81	113	0	137	0	0	0	111	0	0	83
ENSDARG00000086033	0	0	45	17	27	19	12	0	48	0	0	10	0	0	0	25	0	29	13	0	12	0	0	22	27	12	22	0	29	0	0	0	22	0	0	8
ENSDARG00000105048	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000069473	0	0	29	18	1	2	7	0	46	0	0	3	0	0	0	41	0	52	1	0	1	0	0	2	2	0	27	0	22	0	0	0	1	0	0	0
ENSDARG00000078615	0	0	208	97	757	395	63	0	184	0	0	551	0	0	0	89	0	170	568	0	457	0	0	682	655	441	131	0	156	0	0	0	442	0	0	354
ENSDARG00000012311	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000099032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117361	0	0	86	68	0	6	38	0	94	0	0	9	0	0	0	48	0	128	4	0	9	0	0	0	1	8	49	0	97	0	0	0	3	0	0	8
ENSDARG00000099305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000045946	0	0	771	440	180	116	518	0	769	0	0	97	0	0	0	387	0	1059	147	0	166	0	0	174	164	185	494	0	1233	0	0	0	114	0	0	154
ENSDARG00000088100	0	0	6	6	9	4	2	0	5	0	0	1	0	0	0	1	0	7	0	0	1	0	0	11	4	5	6	0	5	0	0	0	1	0	0	0
ENSDARG00000073673	0	0	492	290	1037	508	213	0	483	0	0	590	0	0	0	252	0	578	650	0	718	0	0	923	898	610	309	0	533	0	0	0	600	0	0	560
ENSDARG00000031150	0	0	83	34	98	23	37	0	87	0	0	33	0	0	0	43	0	57	39	0	73	0	0	122	94	67	49	0	80	0	0	0	22	0	0	26
ENSDARG00000067829	0	0	131	59	1	2	22	0	124	0	0	0	0	0	0	77	0	95	0	0	0	0	0	2	2	3	96	0	51	0	0	0	1	0	0	0
ENSDARG00000108310	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000015392	0	0	2314	1292	1350	1953	1086	0	2230	0	0	1680	0	0	0	1197	0	2526	1960	0	2038	0	0	1281	1176	1893	1440	0	2392	0	0	0	2008	0	0	1969
ENSDARG00000070168	0	0	15	12	0	2	14	0	21	0	0	0	0	0	0	4	0	14	0	0	0	0	0	0	0	0	10	0	19	0	0	0	0	0	0	0
ENSDARG00000078829	0	0	68	38	239	47	20	0	65	0	0	73	0	0	0	25	0	50	49	0	55	0	0	249	270	45	34	0	76	0	0	0	50	0	0	29
ENSDARG00000087767	0	0	5	1	59	42	0	0	3	0	0	38	0	0	0	0	0	5	34	0	51	0	0	45	60	34	2	0	7	0	0	0	39	0	0	53
ENSDARG00000111069	0	0	54	24	9	9	26	0	57	0	0	7	0	0	0	24	0	56	7	0	3	0	0	13	9	5	21	0	56	0	0	0	4	0	0	6
ENSDARG00000033861	0	0	80	54	693	138	52	0	81	0	0	162	0	0	0	33	0	87	157	0	100	0	0	711	650	104	44	0	125	0	0	0	146	0	0	83
ENSDARG00000026376	0	0	292	149	321	233	142	0	306	0	0	187	0	0	0	124	0	283	276	0	281	0	0	305	296	252	173	0	291	0	0	0	261	0	0	238
ENSDARG00000101240	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000069135	0	0	121	71	126	307	52	0	94	0	0	283	0	0	0	57	0	87	333	0	311	0	0	136	113	232	77	0	108	0	0	0	390	0	0	261
ENSDARG00000077782	0	0	23	13	34	27	22	0	22	0	0	12	0	0	0	6	0	28	57	0	75	0	0	38	36	68	22	0	27	0	0	0	26	0	0	46
ENSDARG00000042894	0	0	118	71	1397	286	94	0	124	0	0	400	0	0	0	75	0	199	391	0	431	0	0	1221	1167	395	80	0	282	0	0	0	304	0	0	349
ENSDARG00000004015	0	0	2	2	0	1	2	0	1	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	7	0	0	0	2	0	0	0
ENSDARG00000088999	0	0	126	71	875	291	66	0	111	0	0	456	0	0	0	60	0	126	458	0	668	0	0	769	846	537	78	0	156	0	0	0	370	0	0	595
ENSDARG00000104374	0	0	720	393	2527	911	243	0	663	0	0	1210	0	0	0	332	0	566	1342	0	1297	0	0	2437	2406	1399	417	0	544	0	0	0	963	0	0	1144
ENSDARG00000102178	0	0	66	26	1	0	28	0	70	0	0	1	0	0	0	39	0	77	3	0	6	0	0	5	1	1	27	0	80	0	0	0	0	0	0	4
ENSDARG00000104836	0	0	140	63	3	2	24	0	137	0	0	1	0	0	0	67	0	109	2	0	5	0	0	1	0	0	92	0	74	0	0	0	1	0	0	1
ENSDARG00000099766	0	0	1395	778	2752	2923	1409	0	1312	0	0	2986	0	0	0	658	0	2433	3104	0	3542	0	0	2444	2490	3298	919	0	3527	0	0	0	2951	0	0	3258
ENSDARG00000103478	0	0	37	21	243	79	10	0	40	0	0	105	0	0	0	26	0	25	91	0	139	0	0	252	245	126	25	0	50	0	0	0	107	0	0	78
ENSDARG00000099045	0	0	37	22	10	4	6	0	30	0	0	6	0	0	0	12	0	13	6	0	6	0	0	8	9	5	18	0	9	0	0	0	5	0	0	7
ENSDARG00000116356	0	0	1	5	0	0	1	0	4	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117122	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000116353	0	0	532	271	717	233	162	0	540	0	0	244	0	0	0	291	0	410	318	0	307	0	0	654	663	262	299	0	381	0	0	0	251	0	0	197
ENSDARG00000006300	0	0	153	67	202	183	158	0	152	0	0	157	0	0	0	83	0	245	163	0	149	0	0	176	202	123	82	0	384	0	0	0	138	0	0	131
ENSDARG00000017014	0	0	5635	2791	149	2040	2338	0	5331	0	0	1937	0	0	0	2491	0	4994	2033	0	1704	0	0	184	154	1944	3486	0	6668	0	0	0	2009	0	0	1664
ENSDARG00000100041	0	0	16	9	0	2	4	0	14	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	6	0	8	0	0	0	1	0	0	1
ENSDARG00000041086	0	0	4	3	0	0	0	0	3	0	0	0	0	0	0	2	0	1	1	0	0	0	0	1	2	1	3	0	1	0	0	0	1	0	0	0
ENSDARG00000099616	0	0	41	19	0	0	2	0	32	0	0	0	0	0	0	8	0	7	1	0	0	0	0	0	0	1	37	0	7	0	0	0	0	0	0	0
ENSDARG00000076697	0	0	162	63	50	29	13	0	150	0	0	21	0	0	0	62	0	59	33	0	54	0	0	73	117	41	94	0	30	0	0	0	43	0	0	26
ENSDARG00000083050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099092	0	0	3	1	6	1	3	0	4	0	0	2	0	0	0	4	0	5	9	0	2	0	0	22	15	5	4	0	6	0	0	0	2	0	0	1
ENSDARG00000102247	0	0	3	6	0	0	3	0	12	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0
ENSDARG00000104669	0	0	206	120	88	415	140	0	193	0	0	419	0	0	0	99	0	216	416	0	427	0	0	110	65	367	138	0	312	0	0	0	414	0	0	432
ENSDARG00000098486	0	0	70	57	487	346	49	0	67	0	0	277	0	0	0	25	0	113	352	0	317	0	0	445	457	294	44	0	143	0	0	0	382	0	0	252
ENSDARG00000099470	0	0	48	13	0	6	4	0	32	0	0	3	0	0	0	15	0	24	1	0	2	0	0	0	0	1	41	0	17	0	0	0	7	0	0	5
ENSDARG00000104914	0	0	4	1	6	5	1	0	4	0	0	5	0	0	0	2	0	12	2	0	1	0	0	7	5	4	4	0	3	0	0	0	2	0	0	5
ENSDARG00000109688	0	0	5	0	13	2	0	0	1	0	0	8	0	0	0	1	0	4	5	0	3	0	0	5	8	0	1	0	1	0	0	0	3	0	0	1
ENSDARG00000105490	0	0	11	4	0	1	2	0	16	0	0	3	0	0	0	4	0	5	1	0	1	0	0	1	0	1	9	0	6	0	0	0	1	0	0	1
ENSDARG00000098989	0	0	12	9	6	1	5	0	18	0	0	4	0	0	0	7	0	12	5	0	4	0	0	3	6	2	7	0	27	0	0	0	1	0	0	1
ENSDARG00000101079	0	0	846	329	177	95	145	0	724	0	0	78	0	0	0	365	0	427	169	0	121	0	0	271	222	120	491	0	321	0	0	0	79	0	0	85
ENSDARG00000003846	0	0	99	65	264	185	79	0	98	0	0	211	0	0	0	50	0	159	170	0	148	0	0	269	294	127	56	0	232	0	0	0	214	0	0	145
